,title_id,movie_id,imdb_title,netflix_title
1995,tt0701238,15495,The Frying Game,The Fraternity
1996,tt0038116,15507,State Fair,State Fair
1997,tt0119695,15529,Money Talks,Money Talks
1998,tt0104454,15530,Howards End,Howards End
1999,tt0282864,15553,Promises,Promises
2000,tt0062480,15556,Weekend,Weekend
2001,tt0509459,15566,Eye of the Beholder,Eye of the Killer
2002,tt0109198,15576,Bad Girls,Bad Girls
2003,tt0115697,15578,Black Sheep,Black Sheep
2004,tt0245891,15591,Extremedays,Extreme Days
2005,tt0071524,15599,The Front Page,The Front Page
2006,tt0068278,15608,The Bitter Tears of Petra von Kant,The Bitter Tears of Petra Von Kant
2007,tt0082938,15610,The Pretenders,The Prowler
2008,tt0116589,15617,Hype!,Hype
2009,tt0138582,15632,Lou Reed: Rock and Roll Heart,Lou Reed: Rock & Roll Heart
2010,tt0093935,15643,The Secret Garden,The Secret Garden
2011,tt0093894,15671,The Running Man,The Running Man
2012,tt0095337,15693,In the Line of Duty III,In the Line of Duty 3
2013,tt0281227,15694,Steely Dan's Two Against Nature,Steely Dan: Two Against Nature
2014,tt0113010,15698,Fair Game,Fair Game
2015,tt0163745,15707,The Debut,The Debut
2016,tt0110305,15710,Lassie,Lassie
2017,tt0071334,15722,Claudine,Claudine
2018,tt0042895,15724,Rio Grande,Rio Grande
2019,tt0119872,15730,The Peacekeeper,The Peacemaker
2020,tt0192335,15747,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.
2021,tt0118772,15754,Breaking Up,Breaking Up
2022,tt0363908,15756,Pride,Pride
2023,tt0034248,15814,Suspicion,Suspicion
2024,tt0201535,15817,The Contract,The Corner
2025,tt0698921,15826,Twelfth Night,Twelfth Night
2026,tt0401713,15834,Paternal Instinct,Paternal Instinct
2027,tt0886228,15847,Hunter's Moon,Hunter's Moon
2028,tt0369059,15851,Word of Honor,Word of Honor
2029,tt0028597,15868,The Awful Truth,The Awful Truth
2030,tt0061359,15870,Anna Karenina,Anna Karenina
2031,tt0400497,15871,Herbie Fully Loaded,Herbie: Fully Loaded
2032,tt0080520,15876,Cheech and Chong's Next Movie,Cheech & Chong's Next Movie
2033,tt0404126,15882,I'll Be Seeing You,I'll Be Seeing You
2034,tt0133952,15894,The Siege,The Siege
2035,tt0298238,15899,Quitting,Quitting
2036,tt0084549,15901,Blind Chance,Blind Date
2037,tt0228363,15939,A Murder of Crows,A Murder of Crows
2038,tt0277266,15946,The Rat,The Rats
2039,tt0167565,15957,The Count of Monte Cristo,The Count of Monte Cristo
2040,tt0211938,15968,Bait,Bait
2041,tt0253798,15969,Out Cold,Out Cold
2042,tt0074621,15978,Helter Skelter,Helter Skelter
2043,tt0119901,15998,Place Vendôme,Place Vendome
2044,tt0264683,16009,High Times Potluck,High Times' Potluck
2045,tt0272316,16014,Testament,Testamento
2046,tt0574008,16020,A Married Man,A Married Man
2047,tt0078056,16028,Paradise Alley,Paradise Alley
2048,tt0296711,16031,Kiss the Bride,Kiss the Bride
2049,tt0265787,16040,The Source,The Son
2050,tt0114323,16041,Safe,Safe
2051,tt0328993,16042,Face of Terror,Face of Terror
2052,tt0116783,16055,Kissed,Kissed
2053,tt0098258,16063,Say Anything...,Say Anything
2054,tt0092641,16065,Best Seller,Best Seller
2055,tt0373782,16079,Dark Walker,Dark Waters
2056,tt0119125,16091,Firelight,Firelight
2057,tt0097328,16094,Family Business,Family Business
2058,tt0070814,16097,Tom Sawyer,Tom Sawyer
2059,tt0250804,16099,Don't Let Go,Don't Ask
2060,tt0339534,16105,Prison-A-Go-Go!,Prison a-Go-Go!
2061,tt0275577,16116,Othello,Othello
2062,tt0215111,16125,The Railway Children,The Railway Children
2063,tt0039431,16127,Good News,Good News
2064,tt0301055,16142,Book of Rules,Book of Days
2065,tt0074991,16148,Obsession,Obsession
2066,tt0065085,16151,A Touch of Love,A Touch of Zen
2067,tt0036653,16156,Bluebeard,Bluebeard
2068,tt0242285,16179,The Art of Dying,The Art of Dying
2069,tt0115742,16187,Boys,Boys
2070,tt0102558,16193,Nothing But Trouble,Nothing But Trouble
2071,tt0067372,16197,Macbeth,Macbeth
2072,tt0340137,16208,Grande école,Grande Ecole
2073,tt0157583,16209,Enigma,Enigma
2074,tt0200476,16229,Benny Hill's World Tour: New York!,Benny Hill's World Tour: New York
2075,tt0219699,16236,The Gift,The Gift
2076,tt0038622,16249,Humoresque,Humoresque
2077,tt2376036,16254,Invasion,Invasion!
2078,tt0076759,16265,Star Wars: Episode IV - A New Hope,Star Wars: Episode IV: A New Hope
2079,tt0284066,16268,Double Vision,Double Vision
2080,tt0044386,16271,Robinson Crusoe,Robinson Crusoe
2081,tt0422489,16273,Into the Blue,Into the Sun
2082,tt0046874,16274,The Country Girl,The Country Girl
2083,tt0289765,16286,Red Dragon,Red Dragon
2084,tt0324532,16288,When in Rome,When in Rome
2085,tt0031593,16297,Love Affair,Love Affair
2086,tt0131646,16298,Wing Commander,Wing Commander
2087,tt0107863,16312,Posse,Posse
2088,tt0100145,16314,Michelangelo: A Self Portrait,Michelangelo: Self Portrait
2089,tt0259741,16326,Summer Holiday,Summer Holidays
2090,tt0337945,16328,Coronado,Coronado
2091,tt0111304,16332,The Substitute Wife,The Substitute Wife
2092,tt0112625,16337,Candyman: Farewell to the Flesh,Candyman 2: Farewell to the Flesh
2093,tt0130398,16343,The Hostages,The Hours
2094,tt0335563,16344,Wonderland,Wonderland
2095,tt0092585,16346,Assassination,Assassination
2096,tt0141824,16347,The Inheritors,The Inheritors
2097,tt0382077,16357,Hide and Seek,Hide and Seek
2098,tt0326900,16361,Good Boy,Good Bye
2099,tt0109015,16368,3 Ninjas Kick Back,3 Ninjas: Kick Back
2100,tt0106977,16384,The Fugitive,The Fugitive
2101,tt0117331,16388,The Phantom,The Phantom
2102,tt1854988,16394,Prime Suspect,Prime Suspect 4
2103,tt0115503,16413,Alien Avengers,Alien Chaser
2104,tt0322725,16424,The Embalmer,The Embalmer
2105,tt0096087,16429,Shakedown,Shakedown
2106,tt0139388,16440,It Had to Be You,It Had to Be You
2107,tt0093692,16444,Over the Top,Over the Top
2108,tt0025748,16453,The Scarlet Pimpernel,The Scarlet Pimpernel
2109,tt0112757,16470,The Cure,The Cure
2110,tt0129672,16471,Cinderella,Cinderella
2111,tt0039698,16474,The Perils of Pauline,The Perils of Pauline
2112,tt0886457,16475,Barney: Let's Go to the Beach!,Barney: Let's Go to the Zoo
2113,tt0426955,16476,Barbie as The Princess and the Pauper,Barbie as the Princess and the Pauper
2114,tt0426531,16484,Mistaken Identity,Mistaken Identity
2115,tt0077698,16490,Hot Lead and Cold Feet,Hot Lead & Cold Feet
2116,tt0042041,16500,White Heat,White Heat
2117,tt0161942,16505,Revelation,Revelation
2118,tt1251891,16514,Breakaway,Breakaway
2119,tt0263488,16516,Jeepers Creepers,Jeepers Creepers
2120,tt0304098,16520,"Goodbye, Mr. Cool",Goodbye Mr. Cool
2121,tt0358135,16522,Shall We Dance,Shall We Dance?
2122,tt7481324,16526,Summer Holidays,Summer Fling
2123,tt0054805,16530,The Devil at 4 O'Clock,The Devil at 4 o'clock
2124,tt0104695,16564,Leap of Faith,Leap of Faith
2125,tt0161978,16570,Slayers Great,Slayers: Great
2126,tt0041429,16577,The Great Lover,The Great Lover
2127,tt0243508,16578,Pursuit of Happiness,Pursuit of Happiness
2128,tt0150111,16589,Children of the Corn V: Fields of Terror,Children of the Corn 5: Fields of Terror
2129,tt0160652,16600,The Perfect Tenant,The Perfect Son
2130,tt0104691,16605,The Last of the Mohicans,The Last of the Mohicans
2131,tt0116287,16606,Fear,Fear
2132,tt0312281,16619,"Tattoo, a Love Story",Tattoo: A Love Story
2133,tt0085470,16629,Easy Money,Easy Money
2134,tt0114852,16637,Village of the Damned,Village of the Damned
2135,tt0018524,16639,Uncle Tom's Cabin,Uncle Tom's Cabin
2136,tt0376541,16640,Closer,Closer
2137,tt0092226,16654,Wise Guys,Wise Guys
2138,tt0120131,16660,The Lion King 2: Simba's Pride,The Lion King II: Simba's Pride
2139,tt0306474,16673,Princess Arete,Princess Nine
2140,tt0443313,16683,Christina Aguilera: Stripped Live in the UK,Christina Aguilera: Stripped: Live in the UK
2141,tt0302886,16707,Old School,Old School
2142,tt0346148,16716,With or Without You,With or Without You
2143,tt0100746,16726,Homework,Homework
2144,tt0303830,16751,Casa de los babys,Casa de los Babys
2145,tt0071458,16753,Effi Briest,Effi Briest
2146,tt0310910,16760,Confidence,Confidence
2147,tt0295432,16767,The Matrix Revisited,The Matrix: Revisited
2148,tt0109034,16771,Above Suspicion,Above Suspicion
2149,tt0060232,16808,The Chase,The Chase
2150,tt0039737,16814,Pursued,Pursued
2151,tt0120366,16815,Traveller,Traveller
2152,tt0109151,16822,Armitage III: Polymatrix,Armitage III: Poly-Matrix
2153,tt0110478,16825,Maverick,Maverick
2154,tt0049041,16837,C.I.D.,C.I.D
2155,tt0290795,16844,One Way Out,One Way Out
2156,tt0094336,16856,Withnail & I,Withnail and I
2157,tt0318181,16873,Water's Edge,Water's Edge
2158,tt0057318,16880,Mondo cane,Mondo Cane
2159,tt0259484,16887,Paid in Full,Paid in Full
2160,tt0044030,16894,Show Boat,Show Boat
2161,tt0106660,16921,Dangerous Game,Dangerous Game
2162,tt0313443,16922,Out of Time,Out of Time
2163,tt0217660,16953,Mohabbat,Mohabbat
2164,tt0063634,16958,Speedway,Speedway
2165,tt0324030,16961,Sounder,Sounder
2166,tt0283652,16964,U.S. Seals II,U.S. Seals 2
2167,tt0100485,16967,Revenge,Revenge
2168,tt0192255,16970,The Little Vampire,The Little Vampire
2169,tt0027527,16975,Dimples,Dimples
2170,tt0040662,16986,Oliver Twist,Oliver Twist
2171,tt1315195,16990,Rugrats Tales from the Crib: Snow White,Rugrats: Tales from the Crib: Snow White
2172,tt0110857,16991,Police Academy: Mission to Moscow,Police Academy 7: Mission to Moscow
2173,tt0116191,16992,Emma,Emma
2174,tt0329390,17010,Monte Walsh,Monte Walsh
2175,tt0115645,17020,Before and After,Before and After
2176,tt0023285,17022,Number 17,Number 17
2177,tt0219965,17023,Bandits,Bandits
2178,tt0210567,17027,Beautiful,Beautiful
2179,tt0297163,17032,Just Do It!,Just Do It
2180,tt0264319,17035,Drift,Drift
2181,tt0412046,17045,Belonging,Belonging
2182,tt0089908,17050,Return to Oz,Return to Oz
2183,tt0119699,17051,Montana,Montana
2184,tt0418822,17061,The Last Round: Chuvalo vs Ali,The Last Round: Chuvalo vs. Ali
2185,tt0308379,17062,Dark Water,Dark Water
2186,tt0073282,17066,Let's Do It Again,Let's Do It Again
2187,tt0212573,17074,Two Women,Two Women
2188,tt1174886,17080,The Face: Jesus in Art,The Face: Jesus in Art
2189,tt0207631,17082,Nostradamus,Nostradamus
2190,tt0212338,17088,Meet the Parents,Meet the Parents
2191,tt0074968,17095,"No Deposit, No Return",No Deposit No Return
2192,tt0163978,17100,The Beach,The Beach
2193,tt0349612,17124,Inbred Redneck Alien Abduction,Inbred Rednecks Alien Abduction
2194,tt0062229,17144,Le Samouraï,Le Samourai
2195,tt0371922,17150,Saaya,Saaya
2196,tt0182295,17153,Love's Labour's Lost,Love's Labour's Lost
2197,tt0110213,17158,The Jungle Book,The Jungle Book
2198,tt5075210,17161,Cirque du Soleil: Le Cirque Reinvente,Cirque du Soleil: Cirque Reinvented
2199,tt0274117,17175,Read My Lips,Read My Lips
2200,tt0119223,17180,Great Expectations,Great Expectations
2201,tt0337578,17191,Baghban,Baghban
2202,tt0121269,17193,Fat Chance,Fat Chance
2203,tt0316396,17195,Peter Pan,Peter Pan
2204,tt0102609,17198,Other People's Money,Other People's Money
2205,tt0372083,17202,Pandemic: Facing AIDS,Pandemic: Facing Aids
2206,tt0094744,17203,Big Top Pee-wee,Big Top Pee-Wee
2207,tt0110044,17209,Holy Matrimony,Holy Matrimony
2208,tt0119590,17245,Ma Vie en Rose,Ma Vie En Rose
2209,tt0324013,17250,Soldier's Girl,Soldier's Girl
2210,tt0096926,17270,The Big Picture,The Big Picture
2211,tt0824711,17279,Wild Arms 2,Wild Arms
2212,tt0331952,17281,The Clearing,The Clearing
2213,tt0040679,17290,The Paleface,The Paleface
2214,tt0115608,17297,Back to Back,Back to Back
2215,tt0408191,17300,The Sisterhood,The Sisterhood
2216,tt0072730,17312,A Boy and His Dog,A Boy and His Dog
2217,tt0104797,17319,Malcolm X,Malcolm X
2218,tt0386588,17324,Hitch,Hitch
2219,tt0330793,17330,The Punisher,The Punisher
2220,tt0317887,17350,Madame Satã,Madame Sata
2221,tt0305747,17351,The Last Summer,The Last Ride
2222,tt0088007,17357,The River,The River
2223,tt0272207,17358,Narc,Narc
2224,tt0410132,17364,Jethro Tull: Living with the Past,Jethro Tull: Living With the Past
2225,tt0098350,17368,Slipstream,Slipstream
2226,tt0141699,17372,Out of the Past,Out of Season
2227,tt0072272,17378,That's Entertainment!,That's Entertainment
2228,tt0114345,17385,The Scarlet Letter,The Scarlet Letter
2229,tt0042994,17386,Stage Fright,Stage Fright
2230,tt0274812,17387,Secretary,Secretary
2231,tt0349169,17395,Breakin' All the Rules,Breakin' All the Rules
2232,tt0078950,17401,The Champ,The Champ
2233,tt0318649,17405,Sahara,Sahara
2234,tt0046183,17426,Peter Pan,Peter Pan
2235,tt0472278,17429,Vampire Assassin,Vampire Assassins
2236,tt0052905,17434,The Hound of the Baskervilles,The Hound of the Baskervilles
2237,tt0037575,17440,Captain Eddie,Captain Kidd
2238,tt0240912,17457,Sound and Fury,Sound and Fury
2239,tt0087666,17461,Making the Grade,Making the Grade
2240,tt0069976,17465,Dillinger,Dillinger
2241,tt0300115,17473,Leela,Leela
2242,tt0298130,17479,The Ring,The Ring
2243,tt0111735,17504,Without Warning,Without Warning
2244,tt0360025,17510,Stella Street,Stella Street
2245,tt0203299,17518,Fallen Angel,Fallen Angel
2246,tt0053291,17526,Some Like It Hot,Some Like It Hot
2247,tt0292542,17540,Son of the Bride,Son of the Bride
2248,tt0361620,17541,First Daughter,First Daughter
2249,tt0079063,17548,Don Giovanni,Don Giovanni
2250,tt0436682,17566,Pretenders Loose in L.A.,Pretenders: Loose in L.A.
2251,tt0661052,17575,Don't Forget Me,Don't Tempt Me
2252,tt0295743,17576,Friday Night,Friday Night
2253,tt0366138,17577,Absolution,Absolution
2254,tt0098188,17587,Renegades,Renegades
2255,tt0209958,17589,The Cell,The Cell
2256,tt0780447,17595,Winter Revolution,Winter Solstice
2257,tt0067133,17617,Ginger,Ginger
2258,tt0039689,17619,Out of the Past,Out of the Past
2259,tt0055895,17632,Days of Wine and Roses,Days of Wine and Roses
2260,tt0120520,17638,The Wings of the Dove,The Wings of the Dove
2261,tt0052278,17652,Teacher's Pet,Teacher's Pet
2262,tt0109402,17658,The Chase,The Chase
2263,tt0282554,17659,Hello Brother,Hello Brother
2264,tt0387960,17660,Round Trip,Round Trip
2265,tt0875590,17662,The Guest,The Guru
2266,tt0120665,17668,Secret défense,Secret Defense
2267,tt0092112,17673,Trick or Treat,Trick or Treat
2268,tt0095715,17685,Alice,Alice
2269,tt0064940,17701,Fellini's Satyricon,Fellini Satyricon
2270,tt0286716,17703,Hulk,Hulk
2271,tt0213682,17704,Taboo,Taboo
2272,tt0352375,17710,Going Down,Going Down
2273,tt0097757,17714,The Little Mermaid,The Little Mermaid
2274,tt0140340,17721,The Love Letter,The Love Letter
2275,tt0139965,17731,Death Fish,Death Mask
2276,tt0272425,17736,Reptile 2001,Reptilian
2277,tt0325942,17752,Out of Eden,Out of Order
2278,tt0310906,17769,The Commission,The Company
2279,tt0327409,17770,Alien Hunter,Alien Hunter
